Date,Open,High,Low,Close,Adj Close,Volume
2009-08-14,11.658667,11.824,11.642667,11.805333000000001,10.016084,1350300
2009-08-17,11.733334,11.773334,11.546667,11.594666,9.83735,1889500
2009-08-18,11.533334,11.664,11.506667,11.544,9.794361,1008000
2009-08-19,11.514667,11.728,11.464,11.496,9.753634,2389800
2009-08-20,11.546667,11.728,11.450666,11.549334,9.798886,2155500
2009-08-21,11.610666,11.978666,11.610666,11.938666,10.129209,1722000
2009-08-24,11.933333,12.090667,11.88,11.997334,10.178985,1194800
2009-08-25,11.989333,12.133333,11.965333,12.032,10.208396,946500
2009-08-26,11.986667,12.064,11.706667,11.725333000000001,9.948211,2194500
2009-08-27,11.72,11.826667,11.584,11.794666000000001,10.007033999999999,940000
2009-08-28,11.813334,12.013333,11.714666000000001,11.976,10.160885,1485300
2009-08-31,11.933333,12.082666,11.848,11.925333,10.117894999999999,1196300
2009-09-01,11.810667,12.066667,11.552,11.685333,9.914272,2744500
2009-09-02,11.864,12.768,11.810667,12.370667,10.495735,6198300
2009-09-03,12.410666,12.490666000000001,11.92,12.082666,10.315428,3088000
2009-09-04,12.0,12.232,12.0,12.216,10.429258,1411800
2009-09-08,12.248,12.413333,12.248,12.328,10.524875999999999,2710800
2009-09-09,12.373333,12.528,12.090667,12.146666999999999,10.370063,2494800
2009-09-10,12.146666999999999,12.626667,12.104,12.626667,10.779860000000001,2444500
2009-09-11,12.669333,12.757334,12.565333,12.629333,10.782136,2055000
2009-09-14,12.608,13.266666,12.549334,13.184,11.255675,3569500
2009-09-15,13.28,13.290667000000001,13.024,13.085333,11.171439,2849500
2009-09-16,13.141334,13.274667,12.925333,13.261332999999999,11.321698,1735000
2009-09-17,13.245334,13.266666,13.016,13.152,11.228355,2390300
2009-09-18,13.253333,13.498667000000001,12.826667,12.826667,10.950604,10619300
2009-09-21,12.76,13.109333,12.682667,13.064,11.153228,3161500
2009-09-22,13.024,13.141334,13.018666,13.072,11.160053999999999,2110000
2009-09-23,13.066667,13.232,13.021334,13.048,11.139565,1622500
2009-09-24,13.072,13.146667,12.984,13.074667,11.162333,1864800
2009-09-25,13.122666,13.253333,12.941334,12.978666,11.080373,1257300
2009-09-28,13.066667,13.178667,12.885333000000001,13.0,11.098588000000001,1405500
2009-09-29,13.066667,13.125334,12.893333,12.986667,11.087203,1385300
2009-09-30,12.936,12.989333,12.68,12.858666,10.977929,1530300
2009-10-01,12.848,13.032,12.717334,12.925333,11.034842,2091300
2009-10-02,13.0,13.138667000000002,12.810667,12.853333000000001,10.973372999999999,1880300
2009-10-05,12.856,12.874666,12.68,12.864,10.982478,1899800
2009-10-06,12.850667,13.08,12.693334,13.005333,11.103139,1060000
2009-10-07,13.050667,14.341332999999999,12.8,12.949333,11.055328,756800
2009-10-08,13.021334,13.048,12.861333,13.0,11.098588000000001,1302300
2009-10-09,12.970667,13.130667,12.842667,13.010667,11.107695,942000
2009-10-12,13.418667000000001,13.536,12.997334,13.157333,11.232909,791500
2009-10-13,13.165334,13.285333999999999,13.077333,13.237333,11.301208,1162800
2009-10-14,13.264,13.482667000000001,13.082666,13.114667,11.196482000000001,1235300
2009-10-15,12.570666000000001,13.474667000000002,12.570666000000001,13.450666,11.483338999999999,1936800
2009-10-16,13.405334,13.469334,12.912,12.965333,11.068994,2371000
2009-10-19,13.008,13.386666,13.005333,13.162666,11.237461999999999,1520500
2009-10-20,13.122666,13.304,13.08,13.146667,11.223803,1027500
2009-10-21,13.138667000000002,13.386666,13.096,13.114667,11.196482000000001,902500
2009-10-22,13.082666,13.216,12.968,13.186666,11.257951,1099800
2009-10-23,13.133332999999999,13.154667000000002,12.84,12.888,11.002967,1116000
2009-10-26,12.888,13.168,12.701333,12.824,10.948326,1203300
2009-10-27,12.858666,13.013333,12.773334,12.872,10.989308,1089000
2009-10-28,12.901334,12.962667,12.714666000000001,12.730667,10.868644999999999,807800
2009-10-29,12.757334,13.002666,12.64,12.989333,11.08948,1088500
2009-10-30,12.928,13.24,12.928,13.016,11.112246,1655300
2009-11-02,12.989333,13.234667000000002,12.922667,13.101334,11.185099000000001,2418300
2009-11-03,13.072,13.114667,12.794666000000001,12.954667,11.059884,1172500
2009-11-04,12.912,13.093333,12.738667,12.898666,11.012073,1448500
2009-11-05,12.970667,13.192,12.970667,13.112,11.194205,1022300
2009-11-06,13.066667,13.269333,13.066667,13.181334,11.253397,772500
2009-11-09,13.277332999999999,13.429333999999999,13.253333,13.424,11.46057,1121500
2009-11-10,13.461332999999998,13.554667000000002,13.421332999999999,13.501332999999999,11.526594000000001,1179300
2009-11-11,13.533334,13.634666000000001,13.453332999999999,13.594666,11.606277,857300
2009-11-12,13.642667000000001,13.648,13.472,13.512,11.535702,750000
2009-11-13,13.541332999999998,13.68,13.474667000000002,13.597332999999999,11.608554,862500
2009-11-16,13.64,13.738667000000001,13.562667000000001,13.68,11.679129,713500
2009-11-17,13.610666,13.746667,13.592,13.72,11.713275999999999,510000
2009-11-18,13.685332999999998,13.749332999999998,13.536,13.592,11.604,649500
2009-11-19,13.509333999999999,13.509333999999999,13.269333,13.456,11.487888,639300
2009-11-20,13.408,13.616,13.069333,13.576,11.590342,1128800
2009-11-23,13.698667000000002,13.866667000000001,13.637332999999998,13.856,11.829386999999999,714000
2009-11-24,13.84,13.866667000000001,13.624,13.701332999999998,11.697343,1600500
2009-11-25,13.704,13.733334,13.472,13.626667000000001,11.633595,1680300
2009-11-27,13.402667000000001,13.533334,13.24,13.437332999999999,11.471954,692300
2009-11-30,13.402667000000001,13.664,13.336,13.645332999999999,11.649527,1662800
2009-12-01,13.776,13.805333,13.618667000000002,13.621332999999998,11.629043,1723800
2009-12-02,13.584,13.688,13.424,13.48,11.50838,1665000
2009-12-03,13.434667000000001,13.608,13.381332999999998,13.410666,11.517541,1259500
2009-12-04,13.834666,13.933333,13.626667000000001,13.885333,11.925201,1664300
2009-12-07,13.936,14.082666,13.776,13.928,11.961847,2902000
2009-12-08,14.317332999999998,14.792,13.821333,13.898666,11.936653,3510300
2009-12-09,13.954667,14.056,13.594666,13.826667,11.874819,1588800
2009-12-10,13.872,14.029333,13.829332999999998,13.954667,11.984746000000001,1072000
2009-12-11,13.989332999999998,14.229332999999999,13.962667000000001,14.130667,12.135906,1435800
2009-12-14,14.24,14.410666,14.202666,14.218667000000002,12.211478999999999,1898300
2009-12-15,14.245334,14.373332999999999,14.229332999999999,14.277332999999999,12.261866,1303000
2009-12-16,14.370667000000001,14.405334,14.144,14.16,12.161096,1135000
2009-12-17,14.16,14.194667,14.0,14.002666,12.025972,1269300
2009-12-18,14.125334,14.125334,13.898666,13.992,12.016812,1846500
2009-12-21,13.970667,14.08,13.912,13.96,11.98933,894800
2009-12-22,13.944,14.016,13.861332999999998,13.994667000000002,12.019102,985000
2009-12-23,14.066667,14.16,13.978666,14.128,12.133612,1423800
2009-12-24,14.173333,14.261332999999999,14.141334,14.245334,12.234382,292800
2009-12-28,14.242666,14.346666,14.181334,14.333332999999998,12.309959,800500
2009-12-29,14.333332999999998,14.533334,14.301332999999998,14.456,12.415311,1064500
2009-12-30,14.408,14.522667000000002,14.376,14.408,12.374084,1044300
2009-12-31,14.477332999999998,14.522667000000002,14.28,14.285333999999999,12.268735000000001,857300
2010-01-04,14.285333999999999,14.461332999999998,14.277332999999999,14.346666,12.321411,1169300
2010-01-05,14.304,14.365333999999999,14.032,14.197332999999999,12.19316,1507800
2010-01-06,14.221333999999999,14.421332999999999,14.197332999999999,14.394667000000002,12.362637,1498000
2010-01-07,14.421332999999999,14.421332999999999,14.186666,14.253333,12.241252000000001,802800
2010-01-08,14.258667,14.261332999999999,14.093333,14.250667000000002,12.238961999999999,811500
2010-01-11,14.322667000000001,14.365333999999999,14.189333,14.304,12.284768,838800
2010-01-12,14.266666,14.408,14.234667000000002,14.405334,12.371795,971500
2010-01-13,14.392,14.816,14.357332999999999,14.704,12.628304,1054000
2010-01-14,14.664,14.714666000000001,14.522667000000002,14.584,12.525241000000001,655000
2010-01-15,14.602667000000002,14.658667000000001,14.304,14.357332999999999,12.330573,1192800
2010-01-19,14.349333999999999,14.384,14.205333999999999,14.365333999999999,12.337442,913800
2010-01-20,14.258667,14.258667,14.016,14.248,12.236671000000001,831000
2010-01-21,14.349333999999999,14.362667000000002,13.96,14.042666,12.060325,965500
2010-01-22,13.970667,14.026667000000002,13.757334,13.789333,11.842754,878300
2010-01-25,13.912,13.912,13.693334,13.802667000000001,11.854204,682500
2010-01-26,13.778666000000001,13.805333,13.584,13.754666,11.81298,614500
2010-01-27,13.754666,13.754666,13.56,13.712,11.776339,867300
2010-01-28,13.762667,13.869333,13.624,13.658667000000001,11.730534,711000
2010-01-29,13.770667000000001,13.770667000000001,13.546667000000001,13.685332999999998,11.753435000000001,1156500
2010-02-01,13.781332999999998,13.802667000000001,13.685332999999998,13.784,11.838174,655000
2010-02-02,13.821333,13.885333,13.602667000000002,13.874666,11.916041,791500
2010-02-03,13.810667,13.917334,13.669332999999998,13.701332999999998,11.767175,636300
2010-02-04,13.661332999999999,13.728,13.186666,13.197332999999999,11.334325,858300
2010-02-05,13.176,13.269333,13.048,13.2,11.336613999999999,924300
2010-02-08,13.298667000000002,13.4,13.2,13.216,11.350355,1293300
2010-02-09,13.386666,13.717334,13.362667000000002,13.546667000000001,11.634345,1102000
2010-02-10,13.522667000000002,13.674666,13.424,13.533334,11.622892,629500
2010-02-11,13.541332999999998,13.565332999999999,13.301332999999998,13.533334,11.622892,1110300
2010-02-12,13.477332999999998,13.586667000000002,13.349333999999999,13.506667000000002,11.599991000000001,1297800
2010-02-16,13.504,13.642667000000001,13.482667000000001,13.64,11.7145,1045800
2010-02-17,13.653334,13.893332999999998,13.597332999999999,13.866667000000001,11.909172,743300
2010-02-18,13.888,14.098666,13.888,14.072,12.085517,565000
2010-02-19,14.061334,14.2,13.938666,14.117332999999999,12.124454,740500
2010-02-22,14.162666,14.194667,14.050667,14.088,12.099257000000001,462000
2010-02-23,14.090667000000002,14.093333,13.856,13.970667,11.998491,631000
2010-02-24,14.069332999999999,14.256,13.973332999999998,14.192,12.188578999999999,1014000
2010-02-25,14.053332999999999,14.186666,13.850667000000001,14.152,12.154225,1205300
2010-02-26,14.205333999999999,14.205333999999999,13.922667,13.962667000000001,11.991617999999999,1582500
2010-03-01,14.029333,14.562667000000001,14.029333,14.248,12.236671000000001,1292500
2010-03-02,14.28,14.413332999999998,14.224,14.384,12.353477,1330800
2010-03-03,14.384,14.514667000000001,14.354667000000001,14.405334,12.371795,1148500
2010-03-04,14.378667000000002,14.624,14.346666,14.565332999999999,12.579066000000001,1019500
2010-03-05,14.674666,14.813334,14.674666,14.802667000000001,12.784036,1051000
2010-03-08,14.749332999999998,14.864,14.696,14.792,12.774823,820000
2010-03-09,14.754666,14.949333,14.685332999999998,14.904,12.87155,1677800
2010-03-10,14.832,14.896,14.416,14.610666,12.618217999999999,1311000
2010-03-11,14.605332999999998,14.768,14.456,14.762667,12.74949,1032000
2010-03-12,14.733334,14.864,14.682667000000002,14.770667000000001,12.756399,1803300
2010-03-15,14.789333,14.848,14.629332999999999,14.68,12.678098,847800
2010-03-16,14.693334,14.866667000000001,14.650666000000001,14.816,12.795553,829500
2010-03-17,14.834666,15.085332999999999,14.805333,15.056,13.002823,1112300
2010-03-18,15.133332999999999,15.469334,15.056,15.298667000000002,13.212399,1203300
2010-03-19,15.352,15.469334,15.224,15.352,13.258451999999998,2130800
2010-03-22,15.32,15.458667000000002,15.173333,15.376,13.279182999999998,807300
2010-03-23,15.410666,15.488,15.269333,15.469334,13.359788,622800
2010-03-24,15.416,15.466666,15.306666,15.352,13.258451999999998,700000
2010-03-25,15.432,15.432,15.312,15.317332999999998,13.228516,720800
2010-03-26,15.325334,15.442667000000002,15.245334,15.277332999999999,13.193971,880000
2010-03-29,15.349333999999999,15.677332999999999,15.306666,15.674666,13.537122,1142300
2010-03-30,15.770667000000001,15.898666,15.754666,15.84,13.679907,1242000
2010-03-31,15.8,15.898666,15.72,15.853333,13.691424,1413300
2010-04-01,15.906667,16.0,15.906667,16.0,13.818089,747300
2010-04-05,16.024,16.117332,16.002666,16.042667,13.854938,1254800
2010-04-06,15.973332999999998,15.986667,15.784,15.984,13.804271,963000
2010-04-07,15.981334,15.981334,15.76,15.818666,13.661482999999999,707300
2010-04-08,15.794666000000001,15.850667000000001,15.741333,15.842667,13.682210999999999,571500
2010-04-09,15.802667000000001,15.989332999999998,15.802667000000001,15.962667000000001,13.785848000000001,854300
2010-04-12,15.973332999999998,16.061332999999998,15.946667000000001,16.034666,13.848023999999999,798300
2010-04-13,16.034666,16.077333,15.888,16.048,13.859542999999999,362500
2010-04-14,16.016001,16.063999,15.808,15.933333,13.760513000000001,937000
2010-04-15,15.885333,15.914667000000001,15.728,15.912,13.742091,1083000
2010-04-16,15.874666,15.949333,15.605332999999998,15.632,13.500274,1253500
2010-04-19,15.650666000000001,15.789333,15.626667000000001,15.773334,13.622333,747300
2010-04-20,15.845332999999998,15.845332999999998,15.594666,15.810667,13.654573999999998,935300
2010-04-21,15.8,15.914667000000001,15.781332999999998,15.818666,13.661482999999999,691800
2010-04-22,15.717334,15.866667000000001,15.688,15.848,13.686814000000002,695300
2010-04-23,15.837334,15.869333,15.741333,15.869333,13.705241000000001,523500
2010-04-26,15.832,16.053333,15.832,15.874666,13.709845999999999,570300
2010-04-27,15.789333,15.858666,15.493332999999998,15.512,13.396638000000001,876000
2010-04-28,15.546667000000001,15.549334,15.272,15.48,13.369,1020800
2010-04-29,15.565332999999999,15.781332999999998,15.52,15.669332999999998,13.532516000000001,993300
2010-04-30,15.637332999999998,15.824,15.509333999999999,15.514667000000001,13.39894,1183000
2010-05-03,15.618667000000002,15.645332999999999,15.509333999999999,15.592,13.465728,1000500
2010-05-04,15.504,15.504,14.890667,15.072,13.016638,1933500
2010-05-05,15.034667,15.192,14.997334,15.144,13.078822,1758300
2010-05-06,15.149332999999999,15.432,14.370667000000001,14.949333,12.9107,2398800
2010-05-07,14.949333,14.986667,14.568,14.709332999999999,12.70343,1888000
2010-05-10,15.058666,15.306666,14.853333,15.269333,13.187063,1863800
2010-05-11,15.154667000000002,15.416,15.066667,15.354667000000001,13.260762,911300
2010-05-12,15.352,15.72,15.349333999999999,15.704,13.562453,1334500
2010-05-13,15.666667000000002,15.770667000000001,15.586667000000002,15.589334,13.463424,993300
2010-05-14,15.562667000000001,15.581332999999999,15.173333,15.266666,13.18476,1214500
2010-05-17,15.333332999999998,15.472,15.197332999999999,15.4,13.29991,911500
2010-05-18,15.629332999999999,15.794666000000001,15.301332999999998,15.354667000000001,13.260762,1387800
2010-05-19,15.28,15.397332999999998,15.194667,15.309334,13.221607999999998,894000
2010-05-20,15.026667000000002,15.045333,14.677332999999999,14.677332999999999,12.675794999999999,1564800
2010-05-21,14.48,14.832,14.352,14.832,12.809368,1413800
2010-05-24,14.722667000000001,14.84,14.666667000000002,14.682667000000002,12.680403,856500
2010-05-25,14.250667000000002,14.562667000000001,14.192,14.554667000000002,12.569852000000001,1502300
2010-05-26,14.570666000000001,14.722667000000001,14.48,14.52,12.539916999999999,2026000
2010-05-27,14.666667000000002,15.074667000000002,14.653334,15.053332999999999,13.000521,1441800
2010-05-28,15.037332999999999,15.069332999999999,14.789333,14.789333,12.772521000000001,1824300
2010-06-01,14.693334,14.92,14.594666,14.688,12.685004,1166500
2010-06-02,14.738667000000001,15.194667,14.629332999999999,15.194667,13.122579,1533300
2010-06-03,15.168,15.285333999999999,15.034667,15.232,13.224448,1058300
2010-06-04,14.949333,15.146667,14.813334,14.898666,12.935049000000001,1737000
2010-06-07,14.933333,15.045333,14.808,14.810667,12.858645,1348500
2010-06-08,14.794666000000001,15.269333,14.749332999999998,15.248,13.238337,2007800
2010-06-09,15.28,15.522667000000002,14.936,15.496,13.453651999999998,2200500
2010-06-10,15.677332999999999,15.893332999999998,15.488,15.778666000000001,13.699064000000002,1782300
2010-06-11,15.682667000000002,15.693334,15.442667000000002,15.666667000000002,13.601828,1426800
2010-06-14,15.690666,15.96,15.685332999999998,15.837334,13.75,1364300
2010-06-15,15.84,16.0,15.714666000000001,15.994667000000002,13.886597,1217300
2010-06-16,15.882667000000001,16.042667,15.808,16.034666,13.921323000000001,1146000
2010-06-17,16.090666,16.104,15.834666,16.032,13.91901,1142300
2010-06-18,16.024,16.08,15.848,15.858666,13.768521,1353300
2010-06-21,15.984,16.128,15.837334,15.930667000000001,13.831029999999998,983300
2010-06-22,15.952,16.117332,15.917334,15.930667000000001,13.831029999999998,1534500
2010-06-23,15.912,15.976,15.648,15.837334,13.75,1455000
2010-06-24,15.829332999999998,15.954667,15.714666000000001,15.864,13.773152,1664500
2010-06-25,15.866667000000001,16.013334,15.493332999999998,15.552,13.502274,4086000
2010-06-28,15.637332999999998,15.848,15.565332999999999,15.730667,13.657392999999999,1380000
2010-06-29,15.578667000000001,15.618667000000002,15.237333,15.394667000000002,13.365673999999999,1941300
2010-06-30,15.394667000000002,15.416,15.192,15.261332999999999,13.249915,1215800
2010-07-01,15.290667000000001,15.328,14.989332999999998,15.258667,13.247601000000001,1911000
2010-07-02,15.296,15.738667000000001,15.296,15.442667000000002,13.407351,1642500
2010-07-06,15.562667000000001,15.826667,15.509333999999999,15.648,13.585621,1584000
2010-07-07,15.648,16.026667,15.648,16.026667,13.914379,1507000
2010-07-08,16.096001,16.429333,16.056,16.429333,14.263971,2119000
2010-07-09,16.429333,16.466667,16.234667,16.322666,14.171364,1340300
2010-07-12,16.253334,16.296,16.090666,16.170666,14.039398,1092800
2010-07-13,16.256001,16.381332,16.197332,16.245333,14.104225,1189500
2010-07-14,16.176001,16.421332999999997,16.157332999999998,16.333334,14.180627,1003800
2010-07-15,16.304001,16.549333999999998,16.261333,16.472,14.301018,1039000
2010-07-16,16.453332999999997,16.466667,16.133333,16.197332,14.062554,1186000
2010-07-19,16.274666,16.277334,16.112,16.216,14.078756,536500
2010-07-20,15.973332999999998,16.682667000000002,15.973332999999998,16.653334,14.458449,2731800
2010-07-21,16.695999,16.719998999999998,16.232,16.261333,14.118117000000002,1479300
2010-07-22,16.408001000000002,16.621334,16.408001000000002,16.568001000000002,14.384367999999998,1014800
2010-07-23,16.549333999999998,16.832001,16.549333999999998,16.821333,14.604306,862500
2010-07-26,16.789333,17.114666,16.736,17.106667,14.852035999999998,1550500
2010-07-27,17.162666,17.346666,17.090666,17.234667,14.963168,1057500
2010-07-28,17.234667,17.245333,16.976,17.007998999999998,14.766373999999999,747000
2010-07-29,17.066668,17.104,16.813334,16.925333,14.694602,1071000
2010-07-30,16.794666,16.914667,16.645334,16.856001000000003,14.634407000000001,1418300
2010-08-02,17.08,17.293332999999997,17.08,17.266666,14.990951999999998,1117000
2010-08-03,17.149334,17.314667,17.146667,17.184,14.919179000000002,539300
2010-08-04,17.165333,17.341333,17.117332,17.205334,14.937701,1035800
2010-08-05,17.143998999999997,17.143998999999997,16.773332999999997,16.858667,14.636724,1528500
2010-08-06,16.738667,16.738667,16.269333,16.677334,14.479289000000001,1695800
2010-08-09,16.639999,16.845333,16.639999,16.704,14.502439,818300
2010-08-10,16.650667000000002,16.84,16.578667000000003,16.773332999999997,14.562635,1208300
2010-08-11,16.591998999999998,16.591998999999998,16.336,16.362667000000002,14.206092000000002,1577500
2010-08-12,16.226667000000003,16.322666,16.098667000000003,16.274666,14.129692000000002,1502500
2010-08-13,16.247999,16.322666,16.170666,16.234667,14.094961999999999,859500
2010-08-16,16.136,16.157332999999998,15.997334,16.143998999999997,14.016245999999999,901500
2010-08-17,16.250668,16.781334,16.210667,16.725334,14.520961999999999,1609800
2010-08-18,16.743999,16.743999,16.464001,16.576,14.391309,1008000
2010-08-19,16.568001000000002,16.568001000000002,16.245333,16.325332999999997,14.173679000000002,1020800
2010-08-20,16.162666,16.375999,16.162666,16.333334,14.180627,833300
2010-08-23,16.455999,16.610666000000002,16.375999,16.405333,14.243136999999999,736500
2010-08-24,16.317332999999998,16.594667,16.210667,16.498667,14.324173000000002,1468500
2010-08-25,16.48,16.528,16.266666,16.448,14.280183,558300
2010-08-26,16.517333999999998,16.517333999999998,16.296,16.322666,14.171364,808800
2010-08-27,16.408001000000002,16.584,16.224001,16.559998999999998,14.37742,1000800
2010-08-30,16.501333,16.634666,16.290667000000003,16.290667000000003,14.143585,1263800
2010-08-31,16.269333,16.381332,16.16,16.344,14.189885999999998,2532300
2010-09-01,16.472,16.472,14.466666,15.605332999999998,13.548573000000001,4015000
2010-09-02,15.989332999999998,15.989332999999998,15.226666,15.538667000000002,13.560209,3594000
2010-09-03,15.72,15.76,15.624,15.754666,13.748710999999998,1672000
2010-09-07,15.733334,15.84,15.68,15.717334,13.71613,1641000
2010-09-08,15.778666000000001,15.914667000000001,15.741333,15.746667,13.741729000000001,2251800
2010-09-09,15.890667,15.96,15.765332999999998,15.810667,13.797579,1806800
2010-09-10,15.845332999999998,15.845332999999998,15.682667000000002,15.728,13.725442000000001,3070000
2010-09-13,15.832,15.856,15.568,15.592,13.606751999999998,1429500
2010-09-14,15.594666,16.090666,15.557332999999998,16.063999,14.018657999999999,2076800
2010-09-15,16.032,16.074667,15.978666,15.992,13.955826,1754300
2010-09-16,15.970667,16.237333,15.949333,16.226667000000003,14.160614,1453000
2010-09-17,16.301332000000002,16.448,16.202667,16.274666,14.2025,3577000
2010-09-20,16.341333,16.48,16.264,16.434668,14.342131,870000
2010-09-21,16.445332999999998,16.493334,16.242666,16.253334,14.183882,1096800
2010-09-22,16.266666,16.330667000000002,16.138666,16.264,14.193192000000002,1576500
2010-09-23,16.167999,16.312,16.056,16.237333,14.169923,1334500
2010-09-24,16.378666,16.581332999999997,16.245333,16.485332,14.386346,978000
2010-09-27,16.493334,16.538666,16.327999,16.330667000000002,14.251373999999998,1014800
2010-09-28,16.333334,16.485332,16.138666,16.472,14.374706,665300
2010-09-29,16.4,16.469334,16.250668,16.397333,14.309547,1105500
2010-09-30,16.477332999999998,16.634666,16.232,16.437334,14.344454999999998,986300
2010-10-01,16.448,16.554667000000002,16.392,16.554667000000002,14.446852,1302000
2010-10-04,16.552,16.594667,16.381332,16.466667,14.370054000000001,927300
2010-10-05,16.533333,16.629333,16.458666,16.581332999999997,14.470123000000001,1282500
2010-10-06,16.584,16.653334,16.373333,16.474667,14.377035000000001,1166500
2010-10-07,16.549333999999998,16.615999,16.224001,16.280001000000002,14.207154999999998,1207500
2010-10-08,16.32,16.378666,16.096001,16.296,14.221117999999999,1041300
2010-10-11,16.301332000000002,16.362667000000002,16.167999,16.336,14.256025,631800
2010-10-12,16.330667000000002,16.445332999999998,16.191999,16.386667000000003,14.300241,871500
2010-10-13,16.472,16.597334,16.4,16.552,14.444523,976000
2010-10-14,16.552,16.695999,16.514668,16.608,14.493392000000002,828800
2010-10-15,16.664,16.775999,16.549333999999998,16.608,14.493392000000002,871800
2010-10-18,16.637332999999998,16.701334,16.565332,16.688,14.563207,552300
2010-10-19,16.578667000000003,16.648001,16.472,16.544001,14.437541,880000
2010-10-20,16.573334,16.829334,16.546667000000003,16.765333,14.63069,811500
2010-10-21,16.821333,16.941334,16.674667000000003,16.682667000000002,14.55855,826800
2010-10-22,16.704,16.768,16.416,16.514668,14.411942999999999,1401300
2010-10-25,16.610666000000002,16.68,16.327999,16.373333,14.288606,1791000
2010-10-26,16.346666,16.357333999999998,16.104,16.109333,14.058221,1842300
2010-10-27,16.053333,16.053333,15.693334,15.906667,13.881355,1824800
2010-10-28,15.962667000000001,16.063999,15.92,16.016001,13.976769,1593800
2010-10-29,16.010666,16.237333,15.994667000000002,16.216,14.151303,1359300
2010-11-01,16.290667000000003,16.360001,16.120001000000002,16.258667000000003,14.188539000000002,789000
2010-11-02,16.365334,16.4,16.304001,16.325332999999997,14.246716000000001,1176800
2010-11-03,16.368,16.434668,16.229333999999998,16.434668,14.342131,861000
2010-11-04,16.568001000000002,16.714666,16.509332999999998,16.714666,14.586481,892800
2010-11-05,16.685333,16.775999,16.629333,16.765333,14.63069,691800
2010-11-08,16.701334,16.773332999999997,16.637332999999998,16.749332,14.616732999999998,448500
2010-11-09,16.738667,16.738667,16.610666000000002,16.695999,14.570189000000001,506300
2010-11-10,16.613332999999997,16.632,16.445332999999998,16.602667,14.488738,400500
2010-11-11,16.511999,16.648001,16.445332999999998,16.637332999999998,14.518992,620500
2010-11-12,16.535999,16.610666000000002,16.506666,16.605332999999998,14.491067999999999,590300
2010-11-15,16.629333,16.725334,16.573334,16.645334,14.525972,628500
2010-11-16,16.546667000000003,16.658667,16.375999,16.450666000000002,14.356091000000001,825300
2010-11-17,16.434668,16.642666000000002,16.389333999999998,16.634666,14.516664000000002,729300
2010-11-18,16.749332,17.072001,16.749332,16.92,14.765667,1034300
2010-11-19,16.912001,17.074667,16.912001,17.066668,14.893661999999999,1119300
2010-11-22,16.986666,17.24,16.962667,17.213333,15.02165,1035300
2010-11-23,17.018667,17.101334,16.805334,17.101334,14.923910999999999,735000
2010-11-24,17.162666,17.325332999999997,17.090666,17.325332999999997,15.119392999999999,694800
2010-11-26,17.149334,17.32,17.125334,17.261333,15.063544,394800
2010-11-29,17.176001,17.325332999999997,16.959999,17.277334,15.077504000000001,764500
2010-11-30,17.146667,17.458666,17.005333,17.445332999999998,15.224110999999999,1588800
2010-12-01,17.442667,17.813334,17.442667,17.813334,15.545256,1126000
2010-12-02,17.853333,18.597334,17.722666,18.431998999999998,16.085155,1872800
2010-12-03,18.327999,18.765333,18.327999,18.757334,16.445207999999997,1855500
2010-12-06,18.693333,18.757334,18.6,18.672001,16.370386,886500
2010-12-07,18.757334,19.200001,18.336,18.397333,16.129580999999998,1747000
2010-12-08,18.063999,18.394667000000002,17.952,18.354666,16.328844,910500
2010-12-09,18.466667,18.6,18.143998999999997,18.504,16.4617,1505300
2010-12-10,18.597334,18.597334,18.194666,18.365334,16.338339,1261500
2010-12-13,18.448,18.576,18.301332000000002,18.306667,16.286144,1171000
2010-12-14,18.32,18.514668,18.280001000000002,18.509332999999998,16.466442,1103500
2010-12-15,18.450666000000002,18.661333,18.450666000000002,18.509332999999998,16.466442,1116300
2010-12-16,18.535999,18.682667000000002,18.482666000000002,18.664,16.604039999999998,718000
2010-12-17,18.637332999999998,18.695999,18.568001000000002,18.669332999999998,16.608789,1455300
2010-12-20,18.765333,19.466667,18.653334,18.829334,16.751129000000002,1719300
2010-12-21,18.832001,18.848,18.719998999999998,18.789333,16.715542000000003,1172300
2010-12-22,18.773332999999997,18.864,18.754667,18.802668,16.7274,476300
2010-12-23,18.754667,18.845333,18.704,18.821333,16.744013,452300
2010-12-27,18.802668,18.832001,18.695999,18.712,16.646742,312800
2010-12-28,18.778667000000002,18.84,18.578667000000003,18.68,16.618271,539500
2010-12-29,18.698667999999998,18.768,18.490667000000002,18.632,16.575575,558800
2010-12-30,18.535999,18.634666,18.504,18.517333999999998,16.473562,490800
2010-12-31,18.488001,18.578667000000003,18.458666,18.565332,16.516268,564300
2011-01-03,18.6,18.621334,18.455999,18.477332999999998,16.437979000000002,871500
2011-01-04,18.461334,18.466667,18.258667000000003,18.397333,16.366812,901800
2011-01-05,18.32,18.365334,18.178667,18.266666,16.250560999999998,832500
2011-01-06,18.264,18.466667,18.202667,18.431998999999998,16.397644,1063800
2011-01-07,18.448,18.477332999999998,18.08,18.170666,16.165160999999998,654800
2011-01-10,18.058666,18.138666,17.976,18.114666,16.115339000000002,540800
2011-01-11,18.154667,18.210667,18.032,18.133333,16.131947,569500
2011-01-12,18.202667,18.247999,18.053333,18.16,16.155664,493000
2011-01-13,18.256001,18.256001,17.944,18.093334,16.096369,1242800
2011-01-14,18.08,18.101334,18.040001,18.066668,16.072638,775500
